6309,753,757,wagon,1
6310,753,9051,Sedan,1
6311,753,9051,Coupe 2-doors,1
6312,753,9349,wagon,1
6313,753,9052,Sedan,1
6314,753,9050,Hatchback,1
6315,753,757,Sedan,1
6316,753,9053,US-spec hatchback 3-doors,1
6317,753,7233,Hatchback 3-doors,1
6318,753,9053,Sedan,1
6327,761,770,Hybrid Sedan 4-doors,1
6328,761,768,Coupe 2-doors,1
6329,761,768,Hatchback,1
6330,761,768,Sedan 4-doors,1
6331,761,768,Si Sedan 4-doors,1
6332,761,770,Hatchback 5-doors,1
6333,761,771,Si Coupe 2-doors,1
6334,761,768,Hybrid Sedan 4-doors,1
6335,761,770,Si Coupe 2-doors,1
6336,761,770,Coupe,1
6337,761,771,Hatchback 5-doors,1
6338,761,772,Hatchback 3-doors,1
6339,761,773,Type-R hatchback 3-doors,1
6340,761,772,Hatchback 5-doors,1
6341,761,771,Coupe 2-doors,1
6342,761,770,Sedan 4-doors,1
6343,761,773,Hatchback 3-doors,1
6344,761,9353,Hatchback 5-doors,1
6345,761,772,Coupe,1
6346,761,771,Sedan 4-doors,1
6347,761,774,Hatchback 3-doors,1
6348,761,773,Sedan,1
6349,761,8094,Hatchback,1
6350,761,8095,Shuttle wagon 5-doors,1
6351,761,774,Sedan,1
6352,761,8095,Hatchback,1
6353,761,8094,Sedan,1
6354,761,774,Liftback,1
6355,761,776,Country wagon 5-doors,1
6356,761,776,Hatchback 5-doors,1
6357,761,8096,Hatchback 3-doors,1
6358,763,779,Crossover,1
6359,763,780,Crossover,1
6360,763,781,Crossover,1
6361,764,783,Hatchback,1
6362,764,784,Hatchback,1
6365,767,786,Crossover,1
6366,768,788,Sedan,1
6368,770,790,Crossover,1
6372,774,9358,Hatchback,1
6375,778,795,Hatchback,1
6377,780,802,Coupe,1
6378,780,802,Sedan,1
6379,780,803,Hardtop,1
6380,780,803,Coupe,1
6381,780,804,Sedan,1
6383,782,806,Hatchback,1
6384,783,808,Sedan,1
6386,783,9054,Coupe,1
6387,783,810,Coupe,1
6388,783,810,Sedan,1
6389,784,811,Hatchback,1
6390,784,9361,Hatchback,1
6399,792,824,wagon,1
6400,793,826,SUV,1
6402,795,830,Coupe,1
6403,795,831,Coupe,1
6404,795,832,Coupe,1
6405,795,833,Coupe,1
6411,801,835,Sedan,1
6413,803,837,Minivan,1
6414,803,838,Minivan 5-doors,1
6415,803,839,Minivan,1
6421,809,8122,Sedan,1
6429,818,845,Sedan,1
6430,818,845,Hatchback,1
6431,818,846,Sedan,1
6432,818,846,Liftback,1
6433,818,846,Liftback 3-doors,1
6434,818,847,Sedan,1
6435,818,847,Liftback 5-doors,1
6436,818,847,Liftback,1
6438,820,849,Sedan 4-doors,1
6440,820,851,Sedan,1
6442,822,853,Coupe,1
6443,822,854,Coupe,1
6445,824,856,Sedan,1
6446,824,857,Sedan,1
6447,824,857,Hatchback,1
6448,824,6618,wagon,1
6449,824,858,Sedan,1
6450,824,859,Sedan,1
6452,828,865,Sedan,1
6455,832,873,Hatchback,1
6456,834,6027,wagon 5-doors,1
6457,834,9393,Hatchback,1
6468,845,883,Crossover,1
6469,845,884,Crossover,1
6473,849,888,Sedan,1
6474,849,9401,Sedan,1
6475,849,890,Sedan,1
6476,849,891,Sedan,1
6477,849,892,Sedan,1
6478,849,893,Sedan,1
6488,859,901,Sedan,1
6489,859,901,Hatchback 3-doors,1
6490,860,8159,Sedan,1
6497,864,910,Sedan,1
6500,867,911,Sedan 4-doors,1
6501,867,913,Sedan,1
6502,867,914,Cabriolet,1
6503,867,914,Coupe,1
6504,868,916,Sedan,1
6505,868,917,Sedan,1
6509,871,920,SUV,1
6522,886,926,SUV,1
6523,887,8172,SUV,1
6527,889,8173,SUV,1
6529,890,932,SUV,1
6536,891,935,Pickup,1
6542,892,939,Sedan,1
6544,892,940,Sedan,1
6550,897,947,Hatchback,1
6551,898,949,SUV 5-doors,1
6563,911,957,Crossover,1
6576,922,9427,Coupe,1
6577,922,6200,Cabriolet 2-doors,1
6578,923,982,SUV,1
6579,923,983,SUV,1
6580,923,984,SUV 3-doors,1
6581,923,984,SUV 5-doors,1
6584,926,986,Crossover,1
6585,927,988,SUV,1
6586,927,989,SUV 5-doors,1
6587,927,990,SUV,1
6588,927,991,SUV,1
6590,929,993,Crossover,1
6598,938,1003,Minivan,1
6599,938,1004,Minivan,1
6602,941,1012,Sedan,1
6611,950,9436,Hatchback,1
6617,957,6628,SWB minivan 5-doors,1
6620,960,1032,Crossover,1
6621,960,1033,SUV,1
6622,960,1034,SUV,1
6623,961,1036,Hatchback,1
6625,963,1038,Crossover,1
6626,963,1039,Crossover,1
6627,963,1040,Grand SUV 5-doors,1
6628,963,1040,SUV 5-doors,1
6633,968,8210,Coupe,1
6634,969,8211,Coupe,1
6652,990,1049,Hatchback,1
6654,990,1050,Hatchback,1
6657,993,7263,Coupe,1
6659,997,8229,Minivan,1
6660,998,8231,Minivan,1
6663,1000,1055,Sedan,1
6667,1004,1057,Hatchback,1
6672,1010,1070,SUV,1
6673,1010,1071,SUV,1
6674,1010,1072,SUV,1
6675,1011,1074,SUV,1
6676,1011,1075,SUV,1
6683,1018,8239,SUV,1
6686,1021,1085,Sedan,1
6687,1021,1086,Sedan,1
6688,1021,1087,Sedan,1
6689,1022,1089,SUV,1
6690,1022,1090,SUV,1
6691,1023,1092,Sedan,1
6693,1024,1094,Sedan 4-doors,1
6694,1024,1095,Sedan,1
6695,1024,1095,wagon,1
6717,1047,1119,Sedan,1
6719,1048,1122,SUV,1
6728,1055,1130,Coupe,1
6729,1055,1131,Coupe,1
6730,1055,1132,Coupe,1
6731,1055,1133,Coupe,1
6736,1060,1136,S Coupe 2-doors,1
6737,1060,1136,Coupe 2-doors,1
6738,1061,1138,Sedan,1
6739,1062,8257,Sedan,1
6741,1064,7277,Crossover,1
6742,22482,7278,Crossover,1
6744,1067,8258,SUV,1
6745,1068,8259,SUV,1
6755,1079,8267,Cabriolet,1
6764,1089,8274,Hatchback,1
6765,1090,8275,Hatchback,1
6771,1097,8281,Hatchback,1
6772,1098,8282,Coupe,1
6779,1106,1149,Coupe,1
6789,1116,8294,Sedan,1
6791,1119,8298,Sedan 4-doors,1
6796,1124,1163,Sedan,1
6797,1124,1163,Hatchback 5-doors,1
6798,1124,1164,Sedan 4-doors,1
6799,1124,1164,Hatchback 5-doors,1
6800,1125,9454,Sedan,1
6801,1125,9454,Hatchback,1
6802,1125,1166,Hatchback 3-doors,1
6803,1125,1166,Hatchback 5-doors,1
6804,1125,1167,Sedan,1
6805,1125,1167,Hatchback 3-doors,1
6806,1125,1168,GT hatchback 3-doors,1
6807,1125,1166,Sedan,1
6808,1125,1168,Hatchback 5-doors,1
6809,1125,1168,Hatchback 3-doors,1
6810,1125,1169,Sedan,1
6811,1125,1169,Hatchback 5-doors,1
6812,1125,1169,Hatchback 3-doors,1
6813,1125,1169,wagon,1
6814,1125,1170,Hatchback 5-doors,1
6815,1126,1172,Minivan,1
6817,1128,8302,Sedan,1
6818,1129,1177,Liftback,1
6819,1129,1177,Sedan,1
6820,1129,1176,Liftback,1
6821,1129,9459,wagon,1
6822,1129,1178,Sedan,1
6823,1129,9458,Liftback,1
6824,1129,1178,Coupe,1
6825,1129,9459,Liftback,1
6826,1129,1179,Sedan,1
6827,1129,1180,Sedan,1
6834,1133,1186,Sedan,1
6835,1133,1186,Hatchback,1
6836,1133,1187,Sedan,1
6837,1133,1187,Mazdaspeed hatchback 5-doors,1
6841,1137,1189,Cab Plus pickup 2-doors,1
6844,1140,1191,Minivan,1
6846,1142,1193,Sedan,1
6847,1142,1194,Sedan,1
6848,1142,10706,Coupe,1
6849,1142,10706,Hatchback,1
6850,1142,10706,wagon,1
6855,1147,1200,Crossover,1
6856,1148,1201,Hatchback,1
6857,1148,9485,Hatchback,1
6866,1157,6990,Sedan,1
6867,1158,8307,Hatchback 5-doors,1
6872,1163,1213,Roadster,1
6873,1163,1214,Roadster,1
6874,1163,1215,Roadster,1
6878,1167,1217,Minivan,1
6879,1167,1218,Minivan,1
6880,1168,1220,SUV,1
6881,1168,1220,SUV 5-doors,1
6883,1170,1222,Sedan,1
6884,1170,1222,Hatchback,1
6895,1180,8314,Coupe,1
6949,1210,1290,Minivan,1
6963,1219,1305,Crossover,1
6968,1224,1309,Crossover,1
6976,1226,1314,Sedan,1
6977,1226,1314,wagon,1
6978,1227,1316,Sedan,1
6981,1229,1319,Minivan,1
6996,1245,7335,Coupe,1
7005,1256,6723,Cooper S wagon 5-doors,1
7007,1258,6673,John Cooper Works crossover,1
7010,1261,6675,John Cooper Works hatchback,1
7011,1262,6676,Cooper S roadster 2-doors,1
7012,1264,8357,Crossover 5-doors,1
7017,1270,1335,Minivan,1
7018,1271,1337,Hatchback,1
7019,1271,1338,Hatchback,1
7020,1271,1339,Hatchback,1
7021,1271,1340,Hatchback 5-doors,1
7022,1271,9523,Hatchback,1
7023,1271,8364,Hatchback 3-doors,1
7027,1275,1346,Sedan,1
7029,1277,8369,Minivan,1
7045,1292,1363,Sedan,1
7046,1292,1364,Sedan,1
7047,1292,1365,Sedan,1
7048,1292,1366,Sedan,1
7049,1292,1367,Sedan,1
7050,1292,1368,Sedan,1
7051,1292,1369,Sedan,1
7052,1292,1370,Sedan,1
7053,1292,1371,Sedan,1
7055,1293,1373,Sedan 4-doors,1
7057,1293,1376,wagon 5-doors,1
7058,1293,1376,Sedan 4-doors,1
7059,1293,1376,Cedia Sedan 4-doors,1
7061,1293,1377,Sedan 4-doors,1
7063,1293,1378,wagon,1
7064,1293,1378,Sedan 4-doors,1
7065,1293,1379,Sedan,1
7066,1293,1380,Sedan,1
7067,1293,6074,wagon,1
7068,1293,6074,Sedan 2-doors,1
7069,1293,9543,Sedan 4-doors,1
7078,1298,1389,SUV 3-doors,1
7079,1298,1389,SUV 5-doors,1
7080,1298,1390,SUV 3-doors,1
7081,1298,1390,SUV 5-doors,1
7082,1298,1391,SUV 3-doors,1
7083,1298,1391,SUV 5-doors,1
7084,1299,8382,SUV,1
7086,1301,1397,SUV 3-doors,1
7087,1301,1397,SUV 5-doors,1
7088,1301,9553,SUV 5-doors,1
7089,1301,9553,SUV 3-doors,1
7090,1301,1399,Rothmans Special SUV 3-doors,1
7091,1301,9554,SUV 5-doors,1
7093,1304,9555,SUV 3-doors,1
7101,1314,1413,Minivan,1
7105,1318,9558,Hatchback,1
7109,1322,1420,Sedan,1
7110,1322,1421,Sedan,1
7127,1338,7353,Cabriolet,1
7132,1343,1432,Roadster,1
7137,1348,1435,Coupe,1
7143,1354,1439,wagon,1
7145,1356,1443,Sedan,1
7146,1356,1443,Hatchback 5-doors,1
7147,1356,1443,Hatchback 3-doors,1
7148,1356,1444,Sedan,1
7149,1356,1444,Hatchback 5-doors,1
7150,1356,1444,Hatchback 3-doors,1
7152,1358,1446,Sedan,1
7153,1358,1446,Coupe,1
7154,1358,1447,Sedan,1
7155,1358,1448,Sedan,1
7156,1358,1449,Sedan,1
7158,1360,1451,wagon,1
7162,1364,1455,Sedan,1
7163,1364,1456,Aussie hatchback,1
7164,1364,1456,Sedan,1
7165,1364,1457,Hatchback,1
7166,1364,1457,Sedan,1
7167,1364,1458,Sedan,1
7168,1364,1458,wagon,1
7169,1364,1459,Sedan,1
7170,1364,1459,Hardtop,1
7171,1364,1459,Coupe,1
7172,1364,1460,Sedan,1
7173,1365,1462,Sedan,1
7174,1365,1463,Gran Tourismo Hardtop 4-doors,1
7175,1365,1464,Sedan,1
7176,1365,1465,Sedan,1
7177,1365,9585,Sedan,1
7178,1365,1467,Sedan,1
7180,1367,1474,wagon,1
7182,1367,1472,Hatchback 5-doors,1
7183,1367,1473,Sedan,1
7184,1367,1473,Hatchback,1
7186,1367,1473,wagon,1
7187,1367,1474,Sedan,1
7191,1371,1479,Minivan 5-doors,1
7192,1371,1480,Minivan,1
7195,1374,1482,NE51 Rider minivan 5-doors,1
7196,1374,1483,Minivan 5-doors,1
7200,1378,1489,Sedan,1
7205,1383,1498,Hatchback 5-doors,1
7212,1390,9627,Cabriolet,1
7213,1390,1509,Hatchback 5-doors,1
7214,1390,9626,Hatchback 5-doors,1
7215,1390,1510,Hatchback 5-doors,1
7216,1390,9627,Hatchback 3-doors,1
7217,1390,1511,Hatchback 3-doors,1
7218,1391,1513,Sedan,1
7219,1391,1514,Sedan,1
7220,1391,1515,Sedan,1
7221,1391,1516,Sedan,1
7222,1391,1517,Sedan,1
7223,1391,1518,Sedan,1
7224,1392,2475,Hatchback,1
7225,1392,2474,Cabriolet,1
7226,1392,9637,Hatchback 5-doors,1
7227,1392,2474,Hatchback 3-doors,1
7228,1392,9638,Hatchback 5-doors,1
7229,1392,2477,Hatchback 3-doors,1
7230,1392,2478,Hatchback 3-doors,1
7233,1395,1523,Crossover,1
7234,1396,1525,Pickup,1
7239,1397,1529,Hatchback,1
7240,1397,1530,Hatchback,1
7245,1403,1536,SUV,1
7246,1403,1537,SUV,1
7247,1403,9643,SUV,1
7248,1403,1539,SUV 3-doors,1
7249,1404,1541,SUV 3-doors,1
7250,1404,1541,SUV 5-doors,1
7251,1404,1542,SUV 3-doors,1
7252,1404,1542,SUV 5-doors,1
7253,1404,1543,SUV 5-doors,1
7254,1404,1543,SUV 3-doors,1
7259,1410,1547,Sedan,1
7260,1411,1549,Crossover,1
7261,1411,1550,Crossover,1
7273,1423,1564,Minivan,1
7276,1426,9648,Sedan 2-doors,1
7277,1426,9649,Sedan 4-doors,1
7278,1426,1569,Sedan 2-doors,1
7279,1426,1569,wagon,1
7281,1427,1571,Hatchback 5-doors,1
7282,1427,1571,Sedan,1
7283,1427,1575,wagon,1
7284,1427,6724,Hatchback 3-doors,1
7285,1427,6724,Cabriolet,1
7286,1427,8430,Hatchback 5-doors,1
7287,1427,1573,OPC hatchback 3-doors,1
7288,1427,1573,GTC hatchback 3-doors,1
7289,1427,1573,Hatchback 5-doors,1
7290,1427,107913,wagon,1
7292,1427,9058,Cabriolet 2-doors,1
7293,1427,1573,Sedan,1
7294,1427,107913,Hatchback,1
7296,1427,1573,wagon,1
7297,1427,1575,Hatchback 5-doors,1
7298,1427,1575,Cabriolet,1
7299,1427,9058,Sedan 4-doors,1
7300,1427,9058,Hatchback 5-doors,1
7301,1427,1575,Sedan,1
7304,1431,1578,Tour minivan,1
7306,1432,1581,Sedan,1
7307,1432,1581,Sedan 2-doors,1
7309,1435,1590,Sport SUV 3-doors,1
7310,1435,1590,SUV 5-doors,1
7312,1437,1592,Liftback,1
7313,1437,1592,Sedan,1
7314,1437,1592,Country Tourer wagon 5-doors,1
7316,1439,1597,Coupe,1
7317,1440,1599,Minivan,1
7318,1440,1600,Minivan,1
7320,1442,1602,SUV 3-doors,1
7321,1442,1602,SUV 5-doors,1
7323,1444,1604,Sedan,1
7324,1444,1604,wagon,1
7325,1445,1605,Sedan 4-doors,1
7326,1445,1606,Coupe,1
7327,1445,1606,wagon 5-doors,1
7328,1446,1608,Sedan,1
7332,1450,1610,Coupe,1
7347,1467,8452,Minivan,1
7348,1469,1622,Hatchback,1
7357,1483,1637,CC cabriolet,1
7358,1483,1637,wagon,1
7361,1483,1637,Hatchback,1
7362,1483,8467,GTi hatchback 5-doors,1
7363,1483,8467,Hatchback 3-doors,1
7380,1502,1649,Coupe,1
7386,1509,8487,Cabriolet,1
7390,1515,1658,SE Sedan 4-doors,1
7391,1515,1659,SSEi Sedan 4-doors,1
7401,1523,1671,SE Sedan 4-doors,1
7402,1523,1671,GT/GTP Coupe,1
7407,1526,1676,Minivan,1
7416,1534,1685,Minivan,1
7417,1535,1687,Hatchback,1
7418,1535,1688,Hatchback,1
7425,1544,1699,Roadster,1
7426,1544,1698,Roadster 2-doors,1
7428,1546,1702,Turbo/Turbo S/GTS crossover 5-doors,1
7429,1546,1703,Turbo/Turbo S crossover 5-doors,1
7443,1561,8527,Sedan,1
7462,1577,1725,Cabriolet,1
7463,1577,1725,Chamade Sedan,1
7464,1577,1725,Hatchback 5-doors,1
7465,1577,1726,Cabriolet,1
7466,1577,1726,Chamade Sedan,1
7467,1577,1726,Hatchback 5-doors,1
7468,1577,1726,Hatchback,1
7474,1583,1730,Hatchback 5-doors,1
7475,1583,1730,Hatchback 3-doors,1
7479,1587,8548,Crossover,1
7484,1592,1740,Sedan,1
7489,1595,1745,Crossover,1
7490,1595,1746,Crossover,1
7491,1596,1748,Liftback,1
7492,1596,1748,Grandtour wagon,1
7493,1596,1749,Grandtour wagon,1
7494,1596,1749,Liftback,1
7497,1599,6094,wagon 5-doors,1
7498,1599,1754,Hatchback 5-doors,1
7499,1599,6094,Hatchback 3-doors,1
7500,1599,6956,Sedan,1
7501,1599,6956,RS hatchback 3-doors,1
7502,1599,6956,Cabriolet,1
7503,1599,6094,Hatchback 5-doors,1
7504,1599,6956,Hatchback 3-doors,1
7505,1599,6956,wagon,1
7506,1599,8554,Cabriolet,1
7508,1599,6956,Hatchback 5-doors,1
7509,1599,1753,Coupe,1
7514,1604,1765,Minivan 5-doors,1
7515,1604,1766,Grand minivan 5-doors,1
7516,1604,1767,Minivan,1
7518,1606,1769,Sedan,1
7525,1612,1775,Sedan,1
7531,1619,7387,Sedan,1
7532,1620,1780,Sedan,1
7533,1620,1781,Sedan,1
7534,1620,1782,Sedan,1
7539,1624,1785,Hatchback,1
7553,1638,7393,wagon,1
7554,1638,1798,Sedan,1
7577,1662,1815,Coupe,1
7579,1664,1817,Minivan,1
7580,1664,1818,Minivan,1
7590,1673,1828,Hatchback 5-doors,1
7591,1673,1831,Hatchback 3-doors,1
7592,1673,1829,Hatchback 5-doors,1
7593,1673,8594,Hatchback,1
7594,1673,1830,Hatchback 5-doors,1
7595,1673,1830,Hatchback,1
7596,1673,1831,Hatchback 5-doors,1
7608,1685,1846,Pickup,1
7609,1685,1846,Combi wagon,1
7610,1685,1846,Hatchback,1
7611,1686,1848,Combi Scout wagon 5-doors,1
7612,1686,1849,RS liftback 5-doors,1
7613,1686,1850,Combi wagon 5-doors,1
7614,1686,1849,Liftback 5-doors,1
7615,1686,8607,Combi wagon 5-doors,1
7616,1686,1850,Combi Scout wagon 5-doors,1
7620,1690,1856,Crossover 5-doors,1
7623,1692,5747,Hatchback 3-doors,1
7637,1706,1873,SUV,1
7639,1708,1878,Minivan,1
7647,1716,1882,Crossover,1
7648,1716,1883,STi crossover 5-doors,1
7650,1716,1885,JP-spec crossover 5-doors,1
7651,1717,2481,Sedan,1
7652,1717,2481,Hatchback,1
7653,1717,2482,Sedan 4-doors,1
7654,1717,2483,wagon,1
7655,1717,2483,Sedan,1
7656,1717,2484,WRX Sedan,1
7657,1717,2484,Sedan 4-doors,1
7658,1717,2484,wagon,1
7659,1717,8625,Coupe,1
7660,1717,2485,Sedan,1
7661,1717,2485,wagon,1
7671,1724,1904,Hatchback,1
7679,1732,1906,Crossover,1
7681,1734,8636,Coupe,1
7688,1742,1919,Crossover 3-doors,1
7689,1742,1919,Crossover 5-doors,1
7690,1742,1920,SUV 3-doors,1
7691,1742,1920,SUV,1
7700,1752,1937,Hatchback,1
7706,1758,1941,Hatchback 5-doors,1
7707,1758,1941,Hatchback 3-doors,1
7708,1758,1942,Sport hatchback 3-doors,1
7709,1758,1942,Hatchback 5-doors,1
7710,1758,1942,Hatchback 3-doors,1
7711,1758,1943,Roadster,1
7712,1758,1943,Hatchback 5-doors,1
7713,1758,1943,Hatchback 3-doors,1
7714,1758,1943,Cabriolet,1
7715,1758,1944,Hatchback 3-doors,1
7727,1772,8660,wagon,1
7729,1774,1958,Marina wagon,1
7730,1774,1958,Sedan,1
7732,1776,1960,SUV,1
7747,1791,1964,SUV,1
7748,1791,1965,SUV,1
7749,1791,1966,SUV 5-doors,1
7750,1791,1967,SUV 3-doors,1
7751,1791,1967,SUV 5-doors,1
7752,1792,8671,Hatchback,1
7757,1798,1977,Hatchback 5-doors,1
7758,1798,1977,Hatchback 3-doors,1
7760,1800,1983,Sedan,1
7761,1800,1983,wagon,1
7762,1800,1983,Liftback,1
7763,1800,1984,Sedan,1
7764,1800,1984,wagon,1
7765,1800,1984,Hatchback,1
7773,1808,1991,wagon,1
7774,1808,1992,wagon,1
7776,1810,6241,Sedan 4-doors,1
7782,1810,1996,Sedan,1
7783,1810,9769,wagon,1
7784,1810,9772,wagon,1
7785,1810,1994,Sedan 4-doors,1
7786,1810,8680,Sedan,1
7788,1810,1999,Sedan,1
7789,1810,8681,Liftback,1
7791,1812,2004,E Sedan 4-doors,1
7792,1812,2004,E liftback,1
7793,1812,2004,JDM Sedan 4-doors,1
7794,1812,2006,JDM Sedan 4-doors,1
7795,1812,2006,II Sedan 4-doors,1
7797,1812,2008,Sedan 2-doors,1
7798,1812,2007,II liftback,1
7799,1812,2007,JDM Sedan 4-doors,1
7800,1812,2009,Sedan 2-doors,1
7801,1812,2008,Sedan 4-doors,1
7803,1812,2009,Sedan 4-doors,1
7805,1814,2012,Cabriolet,1
7806,1814,2012,Liftback,1
7807,1814,2013,Cabriolet,1
7808,1814,2013,Coupe,1
7809,1814,2014,Cabriolet,1
7810,1814,2014,Liftback,1
7811,1814,6243,Coupe,1
7812,1814,2016,Liftback,1
7813,1814,2017,Liftback,1
7815,1816,2022,Sedan,1
7817,1818,9781,Sedan 4-doors,1
7818,1818,2029,Fielder wagon,1
7820,1818,2031,Hatchback 3-doors,1
7821,1818,2029,Sedan 4-doors,1
7823,1818,2031,Sedan 4-doors,1
7824,1818,2032,JDM Sedan 4-doors,1
7825,1818,6250,Hatchback 3-doors,1
7826,1818,2032,Sedan 4-doors,1
7827,1818,9786,Coupe 2-doors,1
7828,1818,6250,Sedan 4-doors,1
7829,1818,9783,Hatchback 5-doors,1
7830,1818,2032,Hatchback,1
7831,1818,2034,All-trac wagon 5-doors,1
7832,1818,9783,Sedan,1
7833,1818,9783,Liftback,1
7834,1818,2034,Sedan 4-doors,1
7835,1818,8691,Sedan,1
7836,1818,9783,JDM wagon 5-doors,1
7838,1818,8691,Liftback,1
7845,1818,8691,Hatchback,1
7846,1818,2035,JDM Sedan 4-doors,1
7847,1818,2035,Sedan 2-doors,1
7851,1818,2036,Sedan,1
7854,2376,2039,Minivan,1
7856,1822,2047,Sedan,1
7857,1822,2047,Hatchback,1
7859,1824,2052,Sedan,1
7860,1824,2053,Sedan,1
7864,1826,9797,Sedan 4-doors,1
7865,1826,2065,Athlete Sedan,1
7866,1826,9060,JDM Hardtop 4-doors,1
7867,1826,9804,wagon,1
7868,1826,2065,Royal Sedan 4-doors,1
7869,1826,2070,JDM Hardtop,1
7870,1826,2067,JDM Hardtop,1
7871,1826,2068,Estate wagon,1
7872,1826,2068,Royal Sedan,1
7873,1826,2063,Sedan 4-doors,1
7874,1826,2070,Sedan,1
7875,1826,9806,wagon,1
7877,1828,2072,Coupe,1
7886,1838,2078,Crossover 5-doors,1
7887,1838,2079,Crossover,1
7891,1842,2088,Pickup 4-doors,1
7892,1842,2088,Pickup 2-doors,1
7893,1842,2088,Xtracab pickup 2-doors,1
7894,1842,2089,Pickup 2-doors,1
7895,1842,2089,Pickup 4-doors,1
7896,1842,2089,Xtracab pickup 2-doors,1
7898,1844,2091,Minivan,1
7900,1846,2093,Minivan,1
7902,1848,2097,SUV,1
7903,1849,9828,SUV,1
7904,1849,9829,SUV,1
7905,1849,2099,SUV 5-doors,1
7906,1849,2100,SUV,1
7907,1849,2101,SUV 5-doors,1
7908,1849,2102,J75 SUV 3-doors,1
7909,1849,2102,Pickup,1
7910,1849,2103,SUV,1
7911,1849,2104,HJ47 cabriolet 2-doors,1
7928,1870,2118,Vauxhall Agila A,1
7939,1878,2135,Vauxhall Frontera A SUV 3 doors,1
7940,1878,2135,Vauxhall Frontera A SUV 5 doors,1
7963,1900,2151,Cabriolet,1
7966,1902,2154,Minivan 4-doors,1
7968,1904,2156,Sedan,1
7972,1908,2161,GTI hatchback 3-doors,1
7973,1908,2162,Variant wagon,1
7974,1908,2160,Hatchback 5-doors,1
7975,1908,2161,Hatchback 3-doors,1
7976,1908,2164,wagon,1
7977,1908,2161,Hatchback 5-doors,1
7978,1908,2162,Hatchback 3-doors,1
7979,1908,2162,GT hatchback 3-doors,1
7980,1908,2163,Cabriolet,1
7981,1908,2162,Hatchback 5-doors,1
7982,1908,2163,Hatchback 3-doors,1
7983,1908,2164,Cabriolet,1
7984,1908,2163,wagon,1
7985,1908,2163,Hatchback 5-doors,1
7986,1908,2164,Hatchback 3-doors,1
7987,1908,2164,Hatchback 5-doors,1
7988,1908,2165,Hatchback 3-doors,1
7989,1908,8736,Cabriolet,1
7990,1908,2165,Hatchback 5-doors,1
7991,1908,8736,Hatchback 3-doors,1
7995,1912,2169,"TDI Cup \""Street\"" edition Sedan 4-doors",1
7996,1912,2170,Sedan,1
7997,1912,2170,wagon,1
7998,1912,2171,Sedan,1
7999,1912,2169,Sedan 4-doors,1
8000,1912,9856,Sedan 4-doors,1
8006,1918,2184,Sedan,1
8011,1924,2194,Hatchback,1
8012,1924,2195,Hatchback 3-doors,1
8015,1928,2202,Crossover,1
8030,1950,2222,Cabriolet,1
8031,1950,2223,Cabriolet,1
8032,1950,2223,Coupe,1
8034,1952,2225,Sedan,1
8035,1952,2226,Sedan,1
8043,1960,2236,wagon,1
8044,1960,6964,XC wagon 5-doors,1
8046,1962,2238,Crossover,1
8048,1964,2242,Crossover,1
8050,1966,2244,Sedan,1
8065,1984,2252,SUV,1
8074,1994,7442,Sedan 4-doors,1
8084,2006,7454,Hatchback 5-doors,1
8086,2008,2257,Minivan,1
8088,2010,7457,SUV,1
8090,2012,7459,21214 SUV 3-doors,1
8094,2016,9076,wagon 5-doors,1
8095,2016,7463,1119 hatchback 5-doors,1
8096,2016,9076,Hatchback 5-doors,1
8298,2123,6657,Crossover 5-doors,1
8299,2123,6658,Crossover 5-doors,1
8303,1433,1583,Hatchback 5-doors,1
8304,1433,1583,Hatchback 3-doors,1
8305,1433,1584,Hatchback 5-doors,1
8306,1433,1584,Hatchback 3-doors,1
8307,1433,1585,Hatchback 5-doors,1
8308,1433,1585,Hatchback 3-doors,1
8309,1433,1586,Hatchback 5-doors,1
8310,1433,1586,Hatchback 3-doors,1
8311,1433,1587,Hatchback 5-doors,1
8312,1433,1587,Hatchback 3-doors,1
8313,11,13,Crossover,1
8315,21,7067,Hatchback,1
8317,38,7088,Hatchback,1
8318,41,7091,Coupe,1
8320,47,37,Roadster,1
8321,47,38,Roadster,1
8322,50,7682,Coupe,1
8325,63,43,Coupe,1
8327,75,2470,Sedan,1
8328,75,2470,Avant wagon,1
8329,75,2471,Avant hatchback,1
8330,75,2471,Sedan,1
8331,75,2471,Coupe,1
8332,75,9088,Sedan,1
8335,89,9092,Sedan,1
8336,89,74,Sedan 4-doors,1
8337,89,75,Sedan 4-doors,1
8339,97,7700,Spyder cabriolet 2-doors,1
8340,97,77,Coupe,1
8342,101,79,Avant wagon 5-doors,1
8343,101,79,Cabriolet,1
8344,101,79,Sedan,1
8345,101,80,Avant wagon 5-doors,1
8347,108,262,Sedan,1
8348,108,262,Avant wagon,1
8349,108,263,Avant wagon 5-doors,1
8350,108,263,Sedan,1
8351,108,264,Cabriolet,1
8352,108,264,Sedan,1
8353,108,264,Avant wagon 5-doors,1
8354,108,265,Sedan,1
8357,113,7709,Crossover,1
8360,132,7117,Sedan,1
8361,128,107,Sedan,1
8362,133,5945,Speed Coupe 2-doors,1
8363,133,5945,Coupe 2-doors,1
8368,156,144,Sports Activity Coupe crossover,1
8369,160,7733,Roadster,1
8392,175,7125,Coupe,1
8393,179,7736,Coupe,1
8400,205,7751,Sedan,1
8401,212,7758,Crossover,1
8403,215,7759,Cabriolet,1
8404,219,7764,Sedan,1
8405,221,216,Sedan,1
8411,231,7768,Roadster,1
